ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness,liga
208777, Óliver Torres,25,https://cdn.sofifa.com/players/208/777/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,77,82,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€11.5M,€26K,1969,Right,3.0,4.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos13"">RCM",21.0,"Jul 15, 2019",,2024,5'9,154lbs,73.0,66.0,52.0,81.0,63.0,83.0,80.0,64.0,77.0,84.0,68.0,63.0,78.0,76.0,79.0,69.0,52.0,75.0,43.0,68.0,61.0,67.0,74.0,80.0,65.0,81.0,,63.0,58.0,7.0,7.0,14.0,6.0,8.0,CAM,81.0,€25M,65.0,Santander
234035, Odriozola,24,https://cdn.sofifa.com/players/234/035/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,79,82,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€14M,€110K,1964,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),Yes,"<span class=""pos pos28"">SUB",19.0,"Jul 5, 2018",,2024,5'9,146lbs,81.0,45.0,73.0,77.0,48.0,76.0,69.0,30.0,70.0,77.0,79.0,78.0,78.0,75.0,78.0,58.0,71.0,79.0,58.0,59.0,62.0,74.0,66.0,63.0,62.0,67.0,,76.0,77.0,11.0,12.0,10.0,5.0,14.0,RB,79.0,€29.8M,73.0,Santander
193290, M. Braithwaite,29,https://cdn.sofifa.com/players/193/290/20_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,76,76,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€7.5M,€125K,1955,Right,2.0,4.0,4.0,Medium/ High,Normal (170-185),No,"<span class=""pos pos28"">SUB",19.0,"Feb 20, 2020",,2024,5'10,161lbs,68.0,77.0,67.0,74.0,75.0,76.0,71.0,75.0,65.0,80.0,80.0,80.0,80.0,74.0,72.0,77.0,81.0,76.0,75.0,71.0,69.0,31.0,75.0,69.0,73.0,76.0,,30.0,26.0,14.0,13.0,11.0,7.0,8.0,ST,76.0,€15.4M,35.0,Santander
106231, 20 Aduriz,38,https://cdn.sofifa.com/players/106/231/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,81,81,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€6.5M,€27K,1952,Right,3.0,3.0,3.0,Medium/ Low,Normal (185+),Yes,"<span class=""pos pos28"">SUB",20.0,"Jul 1, 2012",,2020,6'0,172lbs,54.0,82.0,91.0,74.0,80.0,74.0,61.0,54.0,52.0,80.0,58.0,60.0,56.0,81.0,53.0,82.0,92.0,50.0,81.0,78.0,86.0,23.0,83.0,73.0,86.0,85.0,,44.0,49.0,14.0,10.0,9.0,15.0,9.0,ST,81.0,€13.7M,58.0,Santander
189805, L. de Jong,29,https://cdn.sofifa.com/players/189/805/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,80,80,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€15M,€38K,1942,Right,2.0,5.0,2.0,Medium/ High,Normal (185+),No,"<span class=""pos pos25"">ST",9.0,"Jul 1, 2019",,2023,6'2,190lbs,66.0,80.0,93.0,78.0,84.0,66.0,63.0,69.0,62.0,77.0,54.0,55.0,57.0,81.0,60.0,84.0,84.0,76.0,84.0,69.0,54.0,40.0,85.0,69.0,67.0,76.0,,43.0,37.0,16.0,10.0,8.0,8.0,11.0,ST,80.0,€31.5M,52.0,Santander
219693, Diego Carlos,27,https://cdn.sofifa.com/players/219/693/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,83,85,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€27M,€39K,1935,Right,2.0,4.0,3.0,Medium/ High,Stocky (185+),No,"<span class=""pos pos6"">LCB",20.0,"Jul 1, 2019",,2024,6'1,190lbs,35.0,32.0,79.0,76.0,34.0,65.0,47.0,71.0,74.0,71.0,78.0,76.0,68.0,82.0,55.0,73.0,82.0,74.0,86.0,57.0,85.0,84.0,52.0,63.0,41.0,75.0,,82.0,81.0,7.0,10.0,14.0,7.0,11.0,CB,84.0,€58.7M,83.0,Santander
202651, Suso,26,https://cdn.sofifa.com/players/202/651/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,81,81,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€19M,€39K,1934,Left,3.0,3.0,4.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos23"">RW",7.0,"Jul 21, 2020",,2025,5'9,154lbs,84.0,70.0,50.0,84.0,72.0,87.0,87.0,80.0,75.0,88.0,79.0,74.0,80.0,77.0,83.0,78.0,51.0,74.0,55.0,87.0,23.0,20.0,75.0,82.0,72.0,76.0,,23.0,18.0,15.0,15.0,9.0,8.0,9.0,CAM,82.0,€39.9M,50.0,Santander
201535, R. Varane,27,https://cdn.sofifa.com/players/201/535/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,86,88,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€46.5M,€220K,1933,Right,3.0,3.0,2.0,Medium/ High,PLAYER_BODY_TYPE_351,Yes,"<span class=""pos pos4"">RCB",5.0,"Jul 1, 2011",,2022,6'3,179lbs,42.0,46.0,85.0,78.0,42.0,55.0,46.0,52.0,77.0,79.0,79.0,85.0,62.0,86.0,39.0,52.0,81.0,75.0,86.0,53.0,80.0,87.0,52.0,59.0,43.0,83.0,,87.0,86.0,11.0,11.0,9.0,5.0,14.0,CB,87.0,€98.8M,89.0,Santander
220440, C. Lenglet,25,https://cdn.sofifa.com/players/220/440/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,85,89,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€44.5M,€190K,1930,Left,2.0,4.0,2.0,Medium/ High,PLAYER_BODY_TYPE_263,Yes,"<span class=""pos pos6"">LCB",15.0,"Jul 12, 2018",,2023,6'1,179lbs,55.0,39.0,83.0,78.0,37.0,57.0,59.0,31.0,74.0,76.0,76.0,72.0,61.0,84.0,60.0,58.0,85.0,75.0,83.0,46.0,80.0,87.0,54.0,66.0,49.0,82.0,,86.0,81.0,10.0,10.0,9.0,12.0,7.0,CB,86.0,€94.6M,90.0,Santander
243812, Rodrygo,19,https://cdn.sofifa.com/players/243/812/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,79,90,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€21M,€90K,1929,Right,1.0,3.0,4.0,Medium/ Medium,Lean (170-185),Yes,"<span class=""pos pos23"">RW",27.0,"Jul 1, 2019",,2025,5'9,141lbs,72.0,78.0,62.0,73.0,67.0,84.0,80.0,73.0,57.0,80.0,88.0,86.0,87.0,78.0,85.0,71.0,73.0,81.0,45.0,71.0,54.0,21.0,83.0,71.0,74.0,82.0,,36.0,32.0,9.0,8.0,12.0,8.0,5.0,RM,80.0,€47.3M,25.0,Santander
209749, 20 Lucas Silva,26,https://cdn.sofifa.com/players/209/749/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,74,77,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€6.5M,€90K,1919,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",29.0,"Jan 26, 2015",,2020,6'0,176lbs,61.0,52.0,64.0,74.0,50.0,71.0,56.0,51.0,72.0,75.0,56.0,61.0,64.0,73.0,62.0,76.0,71.0,75.0,74.0,73.0,72.0,71.0,65.0,71.0,64.0,72.0,,74.0,72.0,11.0,7.0,10.0,14.0,7.0,CDM,73.0,€13.8M,70.0,Santander
238794, Vinícius Jr.,19,https://cdn.sofifa.com/players/238/794/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,80,93,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€27.5M,€95K,1916,Right,2.0,4.0,5.0,High/ Medium,Lean (170-185),Yes,"<span class=""pos pos28"">SUB",20.0,"Jul 12, 2018",,2025,5'9,161lbs,71.0,68.0,50.0,72.0,70.0,88.0,77.0,62.0,67.0,85.0,95.0,95.0,94.0,75.0,82.0,73.0,75.0,79.0,62.0,68.0,58.0,26.0,75.0,73.0,65.0,74.0,,25.0,18.0,5.0,7.0,7.0,7.0,10.0,RM,81.0,€73.6M,32.0,Santander
232432, L. Jović,22,https://cdn.sofifa.com/players/232/432/20_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,80,85,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€20M,€140K,1915,Right,1.0,5.0,3.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",18.0,"Jul 1, 2019",,2024,6'0,187lbs,67.0,85.0,77.0,73.0,83.0,80.0,77.0,46.0,58.0,81.0,74.0,76.0,76.0,80.0,77.0,82.0,75.0,75.0,79.0,75.0,62.0,23.0,82.0,70.0,66.0,79.0,,26.0,16.0,8.0,7.0,12.0,9.0,13.0,ST,82.0,€42.5M,25.0,Santander
244778, Trincão,20,https://cdn.sofifa.com/players/244/778/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,78,91,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€20M,€105K,1911,Left,1.0,3.0,4.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",17.0,"Aug 4, 2020",,2025,6'0,170lbs,69.0,73.0,66.0,71.0,66.0,85.0,84.0,56.0,67.0,83.0,81.0,78.0,83.0,79.0,67.0,74.0,63.0,77.0,71.0,74.0,53.0,32.0,74.0,75.0,67.0,84.0,,34.0,32.0,5.0,9.0,6.0,15.0,7.0,CAM,79.0,€53.5M,35.0,Santander
211382, I. Amadou,27,https://cdn.sofifa.com/players/211/382/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,76,79,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€8.5M,€23K,1910,Right,2.0,3.0,3.0,Medium/ High,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",30.0,"Jul 2, 2018",,2022,6'0,179lbs,56.0,45.0,65.0,74.0,52.0,72.0,61.0,32.0,70.0,73.0,62.0,69.0,65.0,76.0,65.0,75.0,82.0,79.0,78.0,62.0,80.0,77.0,52.0,65.0,51.0,67.0,,79.0,70.0,6.0,7.0,11.0,14.0,14.0,CDM,77.0,€18.5M,71.0,Santander
233113, Aleñá,22,https://cdn.sofifa.com/players/233/113/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,74,82,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€8M,€84K,1897,Left,1.0,2.0,4.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",29.0,"Jul 1, 2018",,2022,5'11,161lbs,67.0,66.0,34.0,77.0,41.0,73.0,67.0,59.0,74.0,76.0,72.0,71.0,76.0,76.0,73.0,68.0,52.0,66.0,64.0,73.0,55.0,70.0,70.0,77.0,73.0,79.0,,62.0,50.0,12.0,9.0,10.0,8.0,12.0,CAM,76.0,€18M,64.0,Santander
242816, Riqui Puig,20,https://cdn.sofifa.com/players/242/816/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,75,88,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€12.5M,€77K,1889,Right,1.0,3.0,3.0,High/ Medium,Lean (170-),No,"<span class=""pos pos28"">SUB",28.0,"Jul 1, 2018",,2021,5'7,123lbs,60.0,61.0,49.0,82.0,56.0,81.0,66.0,51.0,79.0,83.0,69.0,67.0,81.0,72.0,85.0,60.0,55.0,66.0,62.0,58.0,65.0,58.0,57.0,82.0,55.0,75.0,,61.0,53.0,12.0,15.0,14.0,12.0,9.0,CAM,77.0,€33.4M,53.0,Santander
190223, Balenziaga,32,https://cdn.sofifa.com/players/190/223/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,74,74,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€3.5M,€18K,1886,Left,1.0,4.0,3.0,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos7"">LB",24.0,"Jul 1, 2013",,2021,5'10,168lbs,76.0,35.0,71.0,70.0,50.0,68.0,76.0,33.0,69.0,72.0,72.0,75.0,69.0,68.0,69.0,61.0,77.0,76.0,72.0,54.0,78.0,72.0,54.0,62.0,44.0,75.0,,73.0,71.0,15.0,10.0,7.0,6.0,11.0,LB,74.0,€7.4M,70.0,Santander
227950, Yeray,25,https://cdn.sofifa.com/players/227/950/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,83,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€16.5M,€26K,1883,Right,2.0,3.0,2.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos4"">RCB",5.0,"Jul 1, 2014",,2026,6'0,172lbs,48.0,41.0,75.0,73.0,55.0,53.0,56.0,50.0,70.0,73.0,66.0,70.0,53.0,80.0,75.0,69.0,89.0,69.0,77.0,43.0,80.0,85.0,39.0,34.0,61.0,78.0,,81.0,83.0,12.0,9.0,8.0,12.0,11.0,CB,82.0,€35.9M,83.0,Santander
235983, Alex Pozo,21,https://cdn.sofifa.com/players/235/983/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,70,81,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€2.8M,€9K,1882,Right,1.0,3.0,3.0,High/ Low,Normal (170-185),No,"<span class=""pos pos29"">RES",17.0,"Jul 1, 2016",,2023,5'8,137lbs,72.0,70.0,67.0,70.0,64.0,74.0,59.0,52.0,64.0,71.0,75.0,72.0,86.0,68.0,78.0,68.0,62.0,68.0,37.0,73.0,31.0,62.0,65.0,63.0,58.0,55.0,,70.0,62.0,10.0,13.0,7.0,12.0,15.0,RB,72.0,€6.4M,64.0,Santander
237735, Matheus Fernandes,22,https://cdn.sofifa.com/players/237/735/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,68,77,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€1.4M,€37K,1879,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",34.0,"Aug 4, 2020",,2025,6'0,157lbs,52.0,49.0,71.0,68.0,56.0,74.0,67.0,47.0,65.0,72.0,69.0,66.0,65.0,70.0,64.0,75.0,82.0,78.0,70.0,62.0,74.0,61.0,58.0,65.0,47.0,65.0,,71.0,70.0,15.0,15.0,7.0,7.0,6.0,CM,70.0,€3.2M,61.0,Santander
228635, Borja Mayoral,23,https://cdn.sofifa.com/players/228/635/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,76,82,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€10.5M,€105K,1870,Right,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos29"">RES",16.0,"Apr 29, 2015",,2021,6'0,163lbs,60.0,76.0,75.0,79.0,72.0,76.0,56.0,58.0,65.0,80.0,65.0,68.0,73.0,76.0,69.0,78.0,77.0,71.0,74.0,72.0,48.0,37.0,80.0,67.0,74.0,82.0,,29.0,24.0,12.0,9.0,8.0,15.0,7.0,ST,78.0,€23.6M,40.0,Santander
240683, L. Reis,20,https://cdn.sofifa.com/players/240/683/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,70,83,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€3.4M,€44K,1868,Right,1.0,2.0,3.0,Medium/ High,Normal (170-185),No,"<span class=""pos pos29"">RES",46.0,"Jul 1, 2019",,2022,5'10,165lbs,54.0,58.0,59.0,72.0,48.0,70.0,51.0,44.0,68.0,72.0,69.0,70.0,70.0,72.0,64.0,64.0,79.0,72.0,66.0,62.0,72.0,75.0,63.0,67.0,51.0,60.0,,70.0,62.0,10.0,15.0,14.0,11.0,7.0,CM,72.0,€9.1M,67.0,Santander
239335, Óscar,22,https://cdn.sofifa.com/players/239/335/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,75,86,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€11.5M,€21K,1862,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",14.0,"Aug 29, 2020",,2025,5'9,150lbs,68.0,76.0,45.0,76.0,52.0,80.0,78.0,84.0,72.0,79.0,62.0,64.0,65.0,73.0,73.0,72.0,57.0,59.0,61.0,77.0,48.0,61.0,70.0,74.0,53.0,72.0,,47.0,43.0,12.0,7.0,9.0,11.0,7.0,CAM,77.0,€26.5M,47.0,Santander
200724, Nacho Fernández,30,https://cdn.sofifa.com/players/200/724/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,80,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€12M,€135K,1858,Right,2.0,4.0,2.0,Medium/ High,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",6.0,"Aug 1, 2010",,2021,5'11,168lbs,70.0,32.0,78.0,78.0,38.0,59.0,55.0,37.0,61.0,76.0,72.0,83.0,60.0,75.0,73.0,54.0,82.0,81.0,79.0,28.0,80.0,79.0,37.0,53.0,45.0,73.0,,83.0,82.0,12.0,7.0,10.0,15.0,7.0,CB,80.0,€24.6M,77.0,Santander
13038, 14 Puyol,35,https://cdn.sofifa.com/players/013/038/14_60.png,Spain,https://cdn.sofifa.com/flags/es.png,83,83,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€1.3M,€100K,1853,Right,3.0,3.0,2.0,Medium/ High,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",5.0,"Jul 1, 1999",,2014,5'10,176lbs,53.0,37.0,81.0,70.0,44.0,54.0,53.0,50.0,65.0,58.0,63.0,64.0,54.0,81.0,59.0,71.0,76.0,54.0,84.0,40.0,87.0,88.0,49.0,52.0,58.0,,87.0,85.0,82.0,13.0,8.0,14.0,10.0,9.0,CB,82.0,,,Santander
146947, Vesga,27,https://cdn.sofifa.com/players/146/947/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,75,76,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€7.5M,€22K,1852,Left,1.0,3.0,3.0,Medium/ High,Lean (185+),Yes,"<span class=""pos pos28"">SUB",6.0,"Jul 1, 2016",,2021,6'3,185lbs,56.0,60.0,70.0,78.0,40.0,68.0,60.0,28.0,77.0,76.0,48.0,53.0,50.0,79.0,43.0,77.0,61.0,77.0,82.0,63.0,58.0,78.0,62.0,75.0,57.0,66.0,,79.0,72.0,12.0,11.0,16.0,6.0,13.0,CDM,77.0,€16.3M,67.0,Santander
201990, 18 Saborit,25,https://cdn.sofifa.com/players/201/990/18_60.png,Spain,https://cdn.sofifa.com/flags/es.png,73,76,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€4.1M,€20K,1833,Left,1.0,2.0,2.0,High/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB",3.0,"Jul 1, 2013",,2018,6'1,159lbs,70.0,40.0,69.0,68.0,30.0,65.0,72.0,46.0,65.0,72.0,72.0,73.0,74.0,63.0,46.0,54.0,63.0,80.0,78.0,59.0,70.0,73.0,53.0,52.0,53.0,61.0,72.0,75.0,70.0,16.0,7.0,9.0,12.0,12.0,LB,72.0,€9M,,Santander
185431, N. Kalinić,32,https://cdn.sofifa.com/players/185/431/20_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,77,77,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€7M,€51K,1829,Right,3.0,4.0,3.0,High/ Low,Lean (185+),No,"<span class=""pos pos28"">SUB",25.0,"Aug 9, 2018",,2021,6'2,174lbs,60.0,82.0,78.0,74.0,74.0,73.0,64.0,50.0,48.0,76.0,59.0,67.0,66.0,78.0,55.0,77.0,65.0,64.0,73.0,60.0,68.0,42.0,87.0,66.0,70.0,78.0,,32.0,28.0,9.0,11.0,9.0,11.0,7.0,ST,77.0,€14.4M,46.0,Santander
235410, Y. En-Nesyri,23,https://cdn.sofifa.com/players/235/410/20_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,78,83,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€14M,€27K,1827,Left,1.0,4.0,3.0,High/ High,Lean (185+),Yes,"<span class=""pos pos28"">SUB",15.0,"Jan 16, 2020",,2025,6'2,172lbs,48.0,84.0,80.0,63.0,70.0,82.0,63.0,47.0,46.0,75.0,72.0,80.0,67.0,77.0,50.0,75.0,80.0,76.0,75.0,69.0,76.0,31.0,79.0,52.0,67.0,72.0,,31.0,27.0,13.0,9.0,14.0,9.0,13.0,ST,80.0,€30.5M,27.0,Santander
207863, Felipe,31,https://cdn.sofifa.com/players/207/863/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,84,84,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€23M,€74K,1821,Right,3.0,3.0,2.0,Medium/ High,Normal (185+),Yes,"<span class=""pos pos6"">LCB",18.0,"Jul 1, 2019",,2022,6'3,183lbs,45.0,39.0,84.0,73.0,44.0,57.0,32.0,30.0,69.0,63.0,58.0,66.0,65.0,83.0,55.0,46.0,90.0,76.0,89.0,41.0,92.0,87.0,34.0,50.0,47.0,75.0,,86.0,83.0,9.0,11.0,14.0,9.0,7.0,CB,84.0,€47.2M,87.0,Santander
241489, Nolaskoain,21,https://cdn.sofifa.com/players/241/489/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,69,80,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€1.8M,€8K,1817,Right,1.0,3.0,2.0,Medium/ High,Normal (185+),No,"<span class=""pos pos28"">SUB",29.0,"Jul 1, 2016",,2024,6'1,176lbs,55.0,66.0,71.0,73.0,48.0,68.0,44.0,45.0,70.0,69.0,60.0,58.0,69.0,65.0,59.0,57.0,72.0,69.0,73.0,56.0,61.0,68.0,65.0,68.0,49.0,70.0,,72.0,66.0,11.0,11.0,7.0,8.0,14.0,CM,71.0,€4.1M,70.0,Santander
251854, Pedri,17,https://cdn.sofifa.com/players/251/854/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,72,88,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€6M,€10K,1805,Right,1.0,3.0,4.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",16.0,"Aug 4, 2020",,2022,5'9,134lbs,61.0,63.0,49.0,75.0,45.0,77.0,64.0,51.0,77.0,71.0,86.0,75.0,88.0,61.0,88.0,61.0,67.0,58.0,44.0,60.0,59.0,28.0,68.0,77.0,53.0,80.0,,55.0,53.0,12.0,7.0,11.0,8.0,8.0,CAM,75.0,€16.1M,45.0,Santander
253004, Ansu Fati,17,https://cdn.sofifa.com/players/253/004/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,76,90,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€15M,€24K,1805,Right,1.0,4.0,4.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos27"">LW",22.0,"Jul 1, 2018",,2022,5'10,146lbs,69.0,75.0,58.0,72.0,59.0,79.0,64.0,45.0,69.0,77.0,89.0,87.0,89.0,70.0,82.0,67.0,73.0,64.0,48.0,70.0,48.0,19.0,68.0,67.0,74.0,73.0,,32.0,28.0,6.0,9.0,8.0,10.0,7.0,LW,76.0,€40.1M,23.0,Santander
258615, Zarraga,21,https://cdn.sofifa.com/players/258/615/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,65,75,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€875K,€4K,1800,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",28.0,"Jul 1, 2019",,2021,5'9,165lbs,60.0,61.0,59.0,67.0,48.0,68.0,65.0,52.0,63.0,69.0,79.0,77.0,79.0,63.0,76.0,58.0,73.0,75.0,71.0,62.0,45.0,52.0,64.0,64.0,49.0,48.0,,57.0,45.0,12.0,8.0,6.0,11.0,15.0,CAM,69.0,€2M,47.0,Santander
258602, Jon Morcillo,21,https://cdn.sofifa.com/players/258/602/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,69,78,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€1.6M,€9K,1793,Left,1.0,4.0,4.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",32.0,"Jul 1, 2016",,2023,6'0,159lbs,74.0,64.0,63.0,70.0,52.0,74.0,71.0,69.0,52.0,70.0,79.0,77.0,79.0,60.0,74.0,76.0,67.0,64.0,63.0,70.0,43.0,30.0,55.0,59.0,75.0,69.0,,42.0,34.0,12.0,10.0,14.0,11.0,12.0,LM,70.0,€3.7M,28.0,Santander
241486, J. Koundé,21,https://cdn.sofifa.com/players/241/486/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,79,86,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€16M,€21K,1792,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",12.0,"Jul 3, 2019",,2024,5'10,165lbs,45.0,32.0,78.0,75.0,32.0,67.0,42.0,26.0,66.0,71.0,77.0,77.0,71.0,82.0,75.0,41.0,86.0,69.0,73.0,30.0,74.0,82.0,37.0,44.0,43.0,76.0,,82.0,80.0,11.0,10.0,8.0,14.0,13.0,CB,81.0,€36.8M,79.0,Santander
247328, Unai Vencedor,19,https://cdn.sofifa.com/players/247/328/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,65,79,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€1.1M,€3K,1792,Right,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",27.0,"Dec 21, 2018",,2023,5'9,157lbs,61.0,52.0,52.0,68.0,44.0,64.0,78.0,81.0,70.0,65.0,68.0,61.0,72.0,60.0,75.0,70.0,64.0,69.0,68.0,73.0,55.0,54.0,49.0,66.0,42.0,71.0,,65.0,43.0,15.0,6.0,10.0,6.0,13.0,CM,67.0,€3M,53.0,Santander
199577, Sergi Gómez,28,https://cdn.sofifa.com/players/199/577/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,77,78,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€8.5M,€26K,1783,Right,1.0,2.0,2.0,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos4"">RCB",3.0,"Jul 25, 2018",,2022,6'1,176lbs,45.0,35.0,77.0,77.0,37.0,57.0,49.0,46.0,74.0,70.0,63.0,61.0,57.0,73.0,52.0,45.0,80.0,67.0,77.0,44.0,73.0,77.0,52.0,59.0,41.0,68.0,,80.0,76.0,15.0,16.0,11.0,11.0,7.0,CB,78.0,€18.5M,79.0,Santander
